 
                                                                                                                                                                                                                                                                
 
                                                          exercise_    index_                   last_                            best_              strike_
 optionid          issuer              date    cp_flag      style       flag       exdate        date     secid    best_bid      offer    volume     price
131682819    CBOE S&P 500 INDEX    20200908       C           E          1       20210319    20200529    108105      938.90     951.30         0    2425000
134592633    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      934.50     946.90         0    2430000
134592634    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      930.10     942.40         0    2435000
134592635    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      925.60     938.00         0    2440000
134592636    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      921.20     933.50         0    2445000
131682820    CBOE S&P 500 INDEX    20200908       C           E          1       20210319    20200421    108105      916.80     929.10         0    2450000
134592637    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      912.40     924.60         0    2455000
134592638    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      908.00     920.20         0    2460000
134592639    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      903.50     915.80         0    2465000
134592640    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      899.10     911.30         0    2470000
131682821    CBOE S&P 500 INDEX    20200908       C           E          1       20210319    20200401    108105      894.70     906.90         0    2475000
134592641    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      890.30     902.50         0    2480000
134592642    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      886.00     898.10         0    2485000
134592643    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      881.60     893.70         0    2490000
134592644    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      877.20     889.30         0    2495000
131682822    CBOE S&P 500 INDEX    20200908       C           E          1       20210319    20200831    108105      872.80     884.90         0    2500000
134592645    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      868.50     880.50         0    2505000
134592646    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      864.10     876.10         0    2510000
134592647    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      859.80     871.70         0    2515000
134592648    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      855.40     867.40         0    2520000
131682823    CBOE S&P 500 INDEX    20200908       C           E          1       20210319    20200401    108105      851.10     863.00         0    2525000
134592649    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      846.80     858.60         0    2530000
134592650    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      842.40     854.30         0    2535000
134592651    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      838.10     849.90         0    2540000
134592652    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      833.70     845.60         0    2545000
131682824    CBOE S&P 500 INDEX    20200908       C           E          1       20210319    20200825    108105      829.40     841.20         0    2550000
134592653    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      825.10     836.90         0    2555000
134592654    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      820.80     832.60         0    2560000
134592655    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      816.60     828.20         0    2565000
134592656    CBOE S&P 500 INDEX    20200908       C           E          1       20210319           .    108105      812.20     823.90         0    2570000
